trip_id,rider_id,zone_id,trip_datetime,distance_km,trip_duration_min,fare_amount,cancelled,payment_mode,hour,day_of_week,month,avg_traffic_index,population_density,traffic_level,zone_Airport District,zone_Central Market,zone_Downtown Core,zone_East End,zone_Greenwood Hills,zone_Harbor Bay,zone_Hillcrest,zone_Industrial Zone,zone_Lakeview,zone_North Ridge,zone_Old Town,zone_Riverside,zone_Sunset Plaza,zone_Tech Park,zone_University Belt,zone_West Gate,traffic_level_encoded,fare_amount_log,distance_km_log,trip_duration_min_sqrt,fare_amount_standard,distance_km_standard,trip_duration_min_standard,fare_amount_minmax,distance_km_minmax,trip_duration_min_minmax,is_peak_hour,fare_per_km,surge_flag,name,age,gender,signup_date,rider_rating,home_zone_id,gender_encoded,pay_Card,pay_Cash,pay_UPI,pay_Wallet,ride_count,ride_frequency_bin,avg_ride_distance,avg_ride_fare,ride_cancellation_rate,days_since_signup
1717,457,6,2024-03-21 05:22:00,5.58,13.2,68.19,0,UPI,5,Thursday,3,1.19,24292,Low,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,4.23685634351072,1.884034745337226,3.63318042491699,-0.25680262040309976,-0.003175308601659167,-0.2627310778955223,0.10708857072632369,0.16704166607972087,0.2507708119218911,0,12.220430107526882,0,Kiara Singh,19.0,Female,2024-04-28,4.74,5.0,0.0,False,False,False,True,6.0,Medium,3.9966666666666666,63.08233333333333,0.0,849.0
1718,297,13,2024-06-11 10:39:00,1.19,2.2,22.0,1,UPI,10,Tuesday,6,5.1,19951,Medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.1354942159291497,0.7839015438284094,1.4832396974191326,-0.9045517100384917,-0.8212776738238783,-1.0582907284428797,0.00434230328371335,0.021253810395829298,0.024665981500513884,0,18.487394957983195,0,Aadhya Iyer,24.0,Female,2023-04-06,4.54,4.0,0.0,False,True,False,False,3.0,Low,5.753333333333333,88.79666666666667,0.3333333333333333,1237.0
1719,227,5,2024-05-19 23:35:00,3.72,18.6,59.77,0,Wallet,23,Sunday,5,6.41,18139,Medium,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.107096246147264,1.551808799597464,4.312771730569565,-0.3748811511398392,-0.34979726744296386,0.12781638691863506,0.08835889824598642,0.10527277961684199,0.3617677286742036,0,16.067204301075268,0,Pari Wilson,30.0,Other,2022-06-04,3.82,4.0,2.0,False,False,True,False,7.0,High,5.454285714285715,90.66,0.14285714285714285,1543.0
1720,106,16,2024-06-07 23:30:00,2.5119999999999996,7.1,43.98,0,UPI,23,Friday,6,6.47,5507,Medium,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,3.8062179465311696,1.25618567577287,2.6645825188948455,-0.5963134552174068,-0.5749151847979618,-0.7039050659263295,0.05323520127870306,0.06515621249471418,0.12538540596094555,0,17.50796178343949,0,Aarav Wilson,25.0,Female,2022-07-06,4.73,12.0,0.0,False,True,False,False,9.0,High,6.794444444444445,99.47621111111111,0.1111111111111111,1511.0
1721,260,13,2024-06-09 23:54:00,10.59,36.3,136.44,0,UPI,23,Sunday,6,5.1,19951,Medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.923187458235946,2.4501426573516603,6.024948132556827,0.700306610331161,0.9304677095676614,1.4079441882539279,0.2589056902967536,0.3334191505845721,0.7255909558067831,0,12.88385269121813,0,John Nair,37.0,Male,2022-03-06,4.2,10.0,1.0,True,False,False,False,12.0,High,6.5249999999999995,94.63749999999999,0.16666666666666666,1633.0
1722,87,13,2024-03-16 09:56:00,7.7,20.0,96.12,0,Wallet,9,Saturday,3,5.1,19951,Medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.575947327311188,2.1633230256605382,4.47213595499958,0.13487592632815168,0.39189918212068814,0.22906943335193497,0.16921680735053038,0.23744491301590548,0.3905447070914697,1,12.483116883116883,0,Diya Mehta,35.0,Female,2024-05-23,4.58,16.0,0.0,False,True,False,False,8.0,High,5.19,77.685,0.0,824.0
1723,461,8,2024-05-18 03:37:00,1.8,5.8,30.8,0,Cash,3,Saturday,5,2.64,5810,Low,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,3.459466289786131,1.0296194171811583,2.4083189157584592,-0.7811442194822794,-0.7076005797952785,-0.7979257519001081,0.023917257894992223,0.0415113484293541,0.09866392600205551,0,17.11111111111111,0,Sophia Singh,31.0,Male,2023-11-02,4.42,3.0,1.0,False,False,False,True,9.0,High,5.895805283228906,100.42243818466366,0.2222222222222222,1027.0
1724,331,3,2024-06-13 15:47:00,0.55,7.0,25.84,0,Wallet,15,Thursday,6,2.4,5165,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,3.289893312103481,0.4382549309311553,2.6457513110645907,-0.8507011687048717,-0.9405454446079832,-0.711137426385851,0.01288410165954413,0.0,0.12332990750256939,0,46.98181818181818,1,Arjun Lewis,39.0,Other,2022-04-20,4.52,15.0,2.0,False,False,False,True,4.0,Low,8.682500000000001,121.93,0.25,1588.0
1725,196,1,2024-06-27 18:03:00,2.73,14.3,48.83,0,UPI,18,Thursday,6,4.37,23841,Medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.908617212293313,1.3164082336557241,3.7815340802378077,-0.5282990996267669,-0.534289600374626,-0.1831751128407865,0.06402367058151018,0.07239579166079355,0.27338129496402885,1,17.886446886446887,0,Myra Iyer,43.0,Female,2023-03-14,4.33,12.0,0.0,False,False,False,True,9.0,High,2.69,50.763333333333335,0.0,1260.0
1726,131,12,2024-03-24 05:09:00,16.12,44.4,247.02,0,Cash,5,Sunday,3,3.63,10109,Low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,5.513509388074627,2.840247370713596,6.663332499583072,2.251033917797748,1.9610157914990678,1.9937653854751638,0.5048827904007556,0.5170653560360347,0.8920863309352519,0,15.323821339950372,0,Aditya Walker,34.0,Male,2023-03-19,3.99,1.0,1.0,False,False,False,True,5.0,Medium,14.134,209.712,0.0,1255.0
1727,87,8,2024-08-01 04:07:00,3.05,11.4,63.39,0,Card,4,Thursday,8,2.64,5810,Low,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,4.164958341550092,1.3987168811184478,3.3763886032268267,-0.3241157970701246,-0.47465571498257364,-0.392913566166908,0.09641132275653522,0.0830226968587082,0.2137718396711203,0,20.783606557377052,0,Diya Mehta,35.0,Female,2024-05-23,4.58,16.0,0.0,False,True,False,False,8.0,High,5.19,77.685,0.0,824.0
1728,196,12,2024-01-18 11:14:00,1.18,5.9,38.5,0,Card,11,Thursday,1,3.63,10109,Low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,3.676300671907076,0.7793248768009976,2.4289915602982237,-0.6731626652455935,-0.82314123274238,-0.7906933914405867,0.04104534317986123,0.020921719608394465,0.10071942446043168,0,32.6271186440678,1,Myra Iyer,43.0,Female,2023-03-14,4.33,12.0,0.0,False,False,False,True,9.0,High,2.69,50.763333333333335,0.0,1260.0
1729,316,2,2024-04-01 03:57:00,2.75,4.9,59.0,0,Wallet,3,Monday,4,7.59,15568,High,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.0,4.0943445622221,1.3217558399823195,2.2135943621178655,-0.38567930656350785,-0.5305624825376227,-0.863016996035801,0.08664608971749951,0.07305997323566321,0.08016443987667012,0,21.454545454545453,0,Sophia Verma,33.0,Other,2022-05-22,4.23,16.0,2.0,False,False,False,True,7.0,High,4.857714285714286,71.64142857142858,0.0,1556.0
1730,73,14,2024-04-11 09:41:00,5.1,27.6,65.63,0,Cash,9,Thursday,4,2.8,13584,Low,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,4.199154926574446,1.8082887711792655,5.253570214625479,-0.29270298129217975,-0.09262613668973788,0.7787288282755638,0.10139403847576983,0.1511013082828489,0.5467625899280576,1,12.868627450980393,0,Emma Gupta,31.0,Female,2023-06-12,4.47,8.0,0.0,True,False,False,False,8.0,High,2.75375,46.83675,0.125,1170.0
1731,267,3,2024-03-25 09:38:00,3.17,6.7,60.59,0,Cash,9,Monday,3,2.4,5165,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,4.120499519698952,1.4279160358107101,2.588435821108957,-0.3633818167925558,-0.452293007960554,-0.7328345077644153,0.09018292810749196,0.08700778630792619,0.11716341212744091,1,19.11356466876972,0,Ishaan Gupta,34.0,Female,2023-11-08,5.0,15.0,0.0,False,False,False,True,9.0,High,4.8388888888888895,78.38555555555556,0.1111111111111111,1021.0
1732,148,16,2024-06-03 02:32:00,9.3,44.2,115.93,0,Cash,2,Monday,6,6.47,5507,Medium,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,4.7615754651522275,2.33214389523559,6.648308055437865,0.4126830158643525,0.6900686090809504,1.9793006645561213,0.21328269949251158,0.2905794390054787,0.8879753340184996,0,12.465591397849462,0,Riya Wilson,23.0,Female,2022-12-07,5.0,11.0,0.0,False,False,True,False,6.0,Medium,5.38,78.52833333333334,0.16666666666666666,1357.0
1733,309,3,2024-01-25 12:47:00,0.7,3.2,32.58,1,Card,12,Thursday,1,2.4,5165,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,3.5139306516493947,0.5306282510621704,1.7888543819998317,-0.756182249801591,-0.9125920608304585,-0.9859671238476654,0.027876737350455448,0.004981361811522492,0.04522096608427545,0,46.542857142857144,1,Ananya Walker,29.0,Female,2022-06-16,4.16,11.0,0.0,False,False,False,True,4.0,Low,2.9575,51.2525,0.25,1531.0
1734,399,15,2024-07-20 12:01:00,9.51,33.0,137.28,0,Cash,12,Saturday,7,6.33,2591,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,4.929280615053424,2.3523271848888596,5.744562646538029,0.7120864162478904,0.7292033463694846,1.169276293089721,0.26077420869146656,0.29755334554161017,0.6577595066803701,0,14.435331230283913,0,Krishna Patel,27.0,Female,2023-12-30,5.0,11.0,0.0,False,False,True,False,3.0,Low,6.7299999999999995,91.55333333333333,0.0,969.0
1735,126,1,2024-04-28 12:04:00,2.31,6.4,51.14,0,Card,12,Sunday,4,4.37,23841,Medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.9539324085053558,1.1969481893889715,2.5298221281347035,-0.4959046333557612,-0.6125590749516948,-0.7545315891429795,0.06916209616697089,0.05844797858853057,0.11099691675231246,0,22.138528138528137,0,Liam Mehta,32.0,Other,2024-05-30,4.11,8.0,2.0,True,False,False,False,7.0,High,4.324285714285714,72.05714285714285,0.0,817.0
1736,257,2,2024-05-23 09:07:00,0.66,1.0,20.0479,1,Cash,9,Thursday,5,7.59,15568,High,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.0,3.0468007926814753,0.5068176023684519,1.0,-0.9319271375742625,-0.9200462965044651,-1.1450790539571367,0.0,0.0036529986617831606,0.0,1,30.375606060606057,0,Olivia Sharma,40.0,Female,2024-03-18,3.74,8.0,0.0,False,False,False,True,9.0,High,8.600444444444443,110.05976666666668,0.1111111111111111,890.0
1737,124,12,2024-07-27 22:30:00,1.88,6.8,40.22,1,Card,22,Saturday,7,3.63,10109,Low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,3.718923575462313,1.0577902941478545,2.6076809620810595,-0.6490421102732429,-0.6926921084472653,-0.7256021473048938,0.0448713570357021,0.04416807472883275,0.11921891058581707,0,21.393617021276597,0,Kabir Clark,22.0,Male,2022-06-10,4.53,15.0,1.0,False,False,True,False,6.0,Medium,4.403333333333333,73.08366666666667,0.3333333333333333,1537.0
1738,366,8,2024-02-29 00:20:00,4.83,17.0,75.49,0,UPI,0,Thursday,2,2.64,5810,Low,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,4.337160013333775,1.763017000362401,4.123105625617661,-0.1544304975553327,-0.14294222748928204,0.012098619566292074,0.12332688534704364,0.14213485702210843,0.32887975334018504,0,15.629399585921323,0,Krishna Khan,23.0,Female,2023-10-25,4.65,12.0,0.0,False,False,True,False,4.0,Low,5.9199172486134355,80.8075,0.0,1035.0
1739,70,1,2024-04-14 13:36:00,12.63,43.4,195.22,0,UPI,13,Sunday,4,4.37,23841,Medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,5.279236478735244,2.612273245708441,6.587867636800241,1.5246125529327705,1.3106337289419958,1.9214417808799495,0.38965748939345496,0.40116567122127805,0.8715313463514903,0,15.45684877276326,0,Myra Brown,40.0,Female,2024-02-06,5.0,13.0,0.0,False,False,False,True,9.0,High,7.584444444444445,100.938,0.0,931.0
1740,282,13,2024-07-10 03:57:00,1.53,1.0,39.57,0,UPI,3,Wednesday,7,5.1,19951,Medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.703028877218356,0.9282193027394289,1.0,-0.6581574362802358,-0.7579166705948226,-1.1450790539571367,0.043425479706459914,0.03254489716861361,0.0,0,25.862745098039216,0,Riya Lewis,32.0,Female,2023-04-24,4.06,3.0,0.0,False,True,False,False,6.0,Medium,8.861666666666666,105.75666666666666,0.3333333333333333,1219.0
1741,385,9,2024-07-09 14:09:00,7.78,30.1,98.49,0,Cash,14,Tuesday,7,3.74,13831,Low,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,4.600057136601269,2.172476407647025,5.486346689738081,0.16811180730749511,0.40680765346870124,0.9595378397635995,0.1744886985356134,0.24010163931538414,0.5981500513874616,0,12.659383033419022,0,William Johnson,31.0,Female,2024-03-25,4.64,12.0,0.0,True,False,False,False,5.0,Medium,4.656000000000001,68.194,0.0,883.0
1742,413,2,2024-03-16 07:51:00,0.55,1.0,34.32,0,Card,7,Saturday,3,7.59,15568,High,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.0,3.564449375735759,0.4382549309311553,1.0,-0.7317812232597943,-0.9405454446079832,-1.1450790539571367,0.03174723973950377,0.0,0.0,1,62.4,1,Krishna Brown,25.0,Female,2022-04-27,4.89,1.0,0.0,False,True,False,False,10.0,High,6.417258310066569,101.87870687196553,0.0,1581.0
1743,310,14,2024-05-19 06:58:00,1.67,7.2,34.02,0,Cash,6,Sunday,5,2.8,13584,Low,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,3.555919326857706,0.9820784724121582,2.6832815729997477,-0.7359882968014834,-0.7318268457357997,-0.6966727054668082,0.031079911741391998,0.03719416819270127,0.1274409044193217,0,20.371257485029943,0,,,,,,,,,,,,,,,,,
1744,385,1,2024-03-19 11:40:00,1.56,3.0,32.4,0,Cash,11,Tuesday,3,4.37,23841,Medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.5085558999826545,0.9400072584914712,1.7320508075688772,-0.7587064939266044,-0.7523259938393178,-1.0004318447667082,0.02747634055158838,0.03354116953091811,0.04110996916752313,0,20.769230769230766,0,William Johnson,31.0,Female,2024-03-25,4.64,12.0,0.0,True,False,False,False,5.0,Medium,4.656000000000001,68.194,0.0,883.0
1745,333,10,2024-05-24 07:27:00,10.54,27.0,100.07,0,UPI,7,Friday,5,4.89,8343,Medium,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,4.615813346086571,2.4458192610799534,5.196152422706632,0.19026906129372412,0.9211499149751532,0.7353346655184351,0.17800329265900214,0.33175869664739793,0.5344295991778006,1,9.494307400379506,0,Reyansh Iyer,21.0,Female,2022-06-16,4.61,6.0,0.0,False,False,False,True,5.0,Medium,5.708,77.578,0.0,1531.0
1746,130,16,2024-05-25 08:36:00,7.38,23.0,110.72,0,UPI,8,Saturday,5,6.47,5507,Medium,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,4.715995741076976,2.1258479144939915,4.795831523312719,0.3396201720236858,0.33226529672863564,0.4460402471375779,0.2016934365919703,0.22681800781799077,0.4522096608427544,1,15.002710027100271,0,Aadhya Mehta,30.0,Other,2023-02-17,4.59,15.0,2.0,False,False,True,False,7.0,High,5.305714285714286,83.85714285714286,0.14285714285714285,1285.0
1747,67,14,2024-01-19 16:40:00,8.99,23.0,103.88,0,Card,16,Friday,1,2.8,13584,Low,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,4.652816839455444,2.301584592660462,4.795831523312719,0.2436988952731752,0.6322982826073994,0.4460402471375779,0.18647835823502174,0.28028462459499887,0.4522096608427544,0,11.555061179087875,0,Anika Clark,22.0,Other,2024-01-07,4.69,14.0,2.0,False,False,False,True,6.0,Medium,6.538333333333334,85.51,0.0,961.0
1748,152,12,2024-01-20 08:09:00,21.28,49.64999999999999,333.44,0,UPI,8,Saturday,1,3.63,10109,Low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,5.812457491281857,3.1036894150590832,7.046275611981126,3.462951569373643,2.922612193445913,2.3734643096000383,0.6971177423901556,0.6884242023524083,1.0,1,15.669172932330826,0,Ishaan Taylor,31.0,Female,2022-01-16,3.85,5.0,0.0,False,False,True,False,6.0,Medium,4.656666666666667,83.79131666666667,0.0,1682.0
1749,40,10,2024-05-09 04:03:00,1.33,1.7,26.59,0,UPI,4,Thursday,5,4.89,8343,Medium,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,3.3174533882291946,0.8458682675776092,1.3038404810405297,-0.8401834848506491,-0.7951878489648554,-1.0944525307404869,0.01455242165482358,0.025903081419916957,0.014388489208633094,0,19.992481203007518,0,Arjun Khan,50.0,Male,2023-08-17,4.39,2.0,1.0,False,False,False,True,9.0,High,8.161555555555555,107.51444444444445,0.0,1104.0
1750,35,12,2024-04-30 16:16:00,4.92,15.1,84.43,0,Card,16,Tuesday,4,3.63,10109,Low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,4.447697327163527,1.7783364488959144,3.8858718455450894,-0.029059706012998593,-0.12617019722276732,-0.12531622916461513,0.1432132596907747,0.14512367410902194,0.289825282631038,0,17.16056910569106,0,Aryan Davis,34.0,Male,2022-10-13,4.43,3.0,1.0,False,True,False,False,11.0,High,6.258181818181819,93.30909090909091,0.2727272727272727,1412.0
1751,75,9,2024-01-22 19:18:00,9.54,18.6,111.35,0,Card,19,Monday,1,3.74,13831,Low,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,4.721618998631338,2.355177543113216,4.312771730569565,0.3484550264612327,0.7347940231249893,0.12781638691863506,0.20309482538800505,0.29854961790391465,0.3617677286742036,1,11.671907756813418,0,Vivaan Reddy,32.0,Female,2023-09-18,5.0,14.0,0.0,False,False,True,False,5.0,Low,10.943828072712261,163.98238873239458,0.2,1072.0
1752,230,13,2024-05-01 14:53:00,5.95,18.8,89.21,0,Wallet,14,Wednesday,5,5.1,19951,Medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.502140285668547,1.9387416595767009,4.33589667773576,0.03797299908458022,0.06577637138290146,0.14228110783767786,0.1538460191273557,0.1793290252148097,0.3658787255909559,0,14.993277310924368,0,Isabella Mehta,25.0,Female,2023-02-23,3.76,11.0,0.0,True,False,False,False,8.0,High,6.6850000000000005,105.94,0.0,1279.0
1753,189,2,2024-07-07 05:35:00,3.01,7.5,67.87,1,UPI,5,Sunday,7,7.59,15568,High,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.0,4.232220669556607,1.3887912413184778,2.7386127875258306,-0.2612901655142346,-0.4821099506565802,-0.6749756240882439,0.10637675419500447,0.08169433370896885,0.13360739979445016,0,22.548172757475086,0,Aadhya Johnson,27.0,Other,2023-08-31,4.61,8.0,2.0,False,False,True,False,9.0,High,7.655777777777778,117.83444444444444,0.1111111111111111,1090.0
1754,391,2,2024-07-18 12:24:00,2.91,12.3,55.732000000000006,0,Cash,12,Thursday,7,7.59,15568,High,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.0,4.038338425432361,1.3635373739972745,3.5071355833500366,-0.4315083610109739,-0.5007455398415965,-0.3278223220312151,0.07937666339140187,0.07837342583462054,0.2322713257965057,0,19.151890034364264,0,James Clark,44.0,Other,2023-11-05,4.307041666666667,11.0,2.0,False,True,False,False,14.0,High,4.715142857142857,71.40871428571428,0.07142857142857142,1024.0
1755,478,13,2024-04-30 04:54:00,0.6,2.0,29.924,0,Wallet,4,Tuesday,4,5.1,19951,Medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.4315325814582285,0.4700036292457355,1.4142135623730951,-0.7934288742240114,-0.931227650015475,-1.0727554493619225,0.021968660140505823,0.001660453937174164,0.020554984583761565,0,49.873333333333335,1,Reyansh Verma,22.0,Female,2024-03-19,4.28,14.0,0.0,False,False,False,True,4.0,Low,5.235,83.006,0.0,889.0
1756,74,5,2024-03-12 11:35:00,4.25,5.1,63.31,1,Card,11,Tuesday,3,6.41,18139,Medium,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.163715140146772,1.6582280766035324,2.258317958127243,-0.32523768334790837,-0.2510286447623771,-0.8485522751167581,0.0962333686237054,0.12287359135088814,0.0842754367934224,0,14.896470588235294,0,Emma Mehta,32.07032967032967,Male,2024-04-05,4.71,1.0,1.0,False,True,False,False,8.0,High,7.152749999999999,99.67375,0.375,872.0
1757,23,10,2024-01-05 09:51:00,3.81,12.52,57.05,0,UPI,9,Friday,1,4.89,8343,Medium,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,4.061304708143901,1.5706970841176697,3.5383612025908264,-0.4130252845844868,-0.3330252371764491,-0.311911129020268,0.08230845772977294,0.1082615967037555,0.2367934224049332,1,14.973753280839894,0,Riya Taylor,31.0,Male,2023-09-06,5.0,1.0,1.0,False,False,True,False,7.0,Medium,5.369999999999999,88.64,0.14285714285714285,1084.0
1758,410,5,2024-06-04 10:24:00,1.92,6.4,47.11,0,Card,10,Tuesday,6,6.41,18139,Medium,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.8734900557113625,1.0715836162801904,2.5298221281347035,-0.5524196545991176,-0.6852378727732588,-0.7545315891429795,0.06019765672566931,0.04549643787857209,0.11099691675231246,0,24.536458333333336,0,Ananya Davis,34.0,Other,2023-09-01,5.0,11.0,2.0,False,False,False,True,9.0,High,6.197555555555556,84.14133333333332,0.2222222222222222,1089.0
1759,34,6,2024-01-14 15:20:00,12.59,33.6,154.58,0,UPI,15,Sunday,1,1.19,24292,Low,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,5.047160068778628,2.6093342281630525,5.796550698475776,0.9546943238186263,1.3031794932679892,1.2126704558468495,0.29925678991591254,0.39983730807153867,0.670092497430627,0,12.27799841143765,0,Isha Smith,28.0,Male,2022-09-12,3.57,15.0,1.0,False,True,False,False,9.0,High,5.75231059903251,113.6483873731896,0.0,1443.0
1760,469,6,2024-06-28 16:06:00,8.04,20.4,128.23,0,Wallet,16,Friday,6,1.19,24292,Low,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,4.8615937625371,2.201659174404085,4.516635916254486,0.5851730310736036,0.4552601853497436,0.25799887519002057,0.2406431474150945,0.2487359997886897,0.39876670092497435,0,15.949004975124378,0,Olivia Khan,31.0,Other,2024-02-06,5.0,15.0,2.0,False,False,True,False,5.0,Medium,7.3915999999999995,107.22359999999999,0.0,931.0
1761,316,12,2024-06-19 17:32:00,5.09,22.3,71.09,0,Wallet,17,Wednesday,6,3.63,10109,Low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,4.277915338416487,1.8066480817218056,4.722287581247038,-0.21613424283343877,-0.09448969560823947,0.39541372392092794,0.11353940804140422,0.15076921749541405,0.4378211716341214,0,13.966601178781927,0,Sophia Verma,33.0,Other,2022-05-22,4.23,16.0,2.0,False,False,False,True,7.0,High,4.857714285714286,71.64142857142858,0.0,1556.0
1762,324,11,2024-07-10 18:27:00,1.51,2.0,43.62,0,Wallet,18,Wednesday,7,6.51,4778,Medium,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,3.7981821890043865,0.9202827531436926,1.4142135623730951,-0.6013619434674337,-0.7616437884318259,-1.0727554493619225,0.05243440768096893,0.03188071559374395,0.020554984583761565,1,28.887417218543046,0,Ishaan Walker,17.0,Female,2023-08-24,3.91,2.0,0.0,False,True,False,False,6.0,Medium,5.408333333333334,73.20366666666666,0.0,1097.0
1763,413,8,2024-03-23 08:33:00,3.33,11.4,52.2,0,Wallet,8,Saturday,3,2.64,5810,Low,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,3.9740583963475986,1.4655675420143985,3.3763886032268267,-0.48103964017512646,-0.42247606526452774,-0.392913566166908,0.07151998842696586,0.09232123890688351,0.2137718396711203,1,15.675675675675675,0,Krishna Brown,25.0,Female,2022-04-27,4.89,1.0,0.0,False,True,False,False,10.0,High,6.417258310066569,101.87870687196553,0.0,1581.0
1764,256,13,2024-01-19 16:08:00,2.154,7.2,42.52,0,Card,16,Friday,1,5.1,19951,Medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.773220602547687,1.1486714885408467,2.6832815729997477,-0.61678787978696,-0.6416305940803204,-0.6966727054668082,0.049987538354559095,0.05326736230454718,0.1274409044193217,0,19.740018570102137,0,Sophia Wilson,42.0,Male,2023-10-13,4.01,9.0,1.0,False,False,False,True,6.0,Medium,3.429,63.905,0.3333333333333333,1047.0
1765,422,5,2024-07-21 01:47:00,5.57,19.2,102.72,0,Cash,1,Sunday,7,6.41,18139,Medium,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.641694960670463,1.8825138324965192,4.381780460041329,0.2274315442453109,-0.005038867520160765,0.1712105496757635,0.18389802330898952,0.16670957529228608,0.37410071942446044,0,18.44165170556553,0,Isha Miller,30.0,Female,2023-08-26,3.9,1.0,0.0,False,False,False,True,10.0,High,6.052,89.4434,0.1,1095.0
1766,238,5,2024-02-05 21:33:00,7.74,30.1,107.58,0,UPI,21,Monday,2,6.41,18139,Medium,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.687487228477305,2.167910189667444,5.486346689738081,0.2955861356206736,0.3993534177946947,0.9595378397635995,0.19470873687840035,0.2387732761656448,0.5981500513874616,1,13.89922480620155,0,Pari Brown,18.0,Male,2022-06-16,4.58,15.0,1.0,False,True,False,False,9.0,High,4.701111111111111,75.82622222222223,0.1111111111111111,1531.0
1767,215,11,2024-04-18 21:26:00,3.81,12.0,54.44,0,Card,21,Thursday,4,6.51,4778,Medium,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,4.015301354881648,1.5706970841176697,3.4641016151377544,-0.4496268243971816,-0.3330252371764491,-0.34951940340977944,0.07650270414620045,0.1082615967037555,0.22610483042137722,1,14.288713910761155,0,Isabella Gupta,30.0,Female,2023-08-13,3.78,14.0,0.0,False,False,True,False,7.0,High,5.317142857142857,72.57714285714286,0.2857142857142857,1108.0
1768,397,11,2024-01-21 17:13:00,0.95,7.6,26.1,0,UPI,17,Sunday,1,6.51,4778,Medium,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,3.299533727885655,0.6678293725756554,2.756809750418044,-0.8470550383020745,-0.8660030878679176,-0.6677432636287224,0.013462452591241014,0.013283631497393311,0.13566289825282632,0,27.47368421052632,0,Sai Johnson,26.0,Other,2023-01-20,5.0,13.0,2.0,False,True,False,False,5.0,Medium,3.0200000000000005,51.108,0.0,1313.0
